"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"51","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"51","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.80"
"52","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33529856"
"52","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.59"
"53","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33533184"
"53","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.22"
"54","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"54","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","82.93"
"55","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33532672"
"55","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.16"
"56","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33529856"
"56","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.83"
"57","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"57","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.68"
"58","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"58","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.90"
"59","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"59","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.93"
"60","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"60","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.21"
"61","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"61","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.49"
"62","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33529856"
"62","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.30"
"63","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"63","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.40"
"64","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"64","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.41"
"65","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"65","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.01"
"66","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33531904"
"66","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.28"
"67","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33529600"
"67","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.33"
"68","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"68","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.63"
"69","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"69","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.57"
"70","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"70","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.14"
"71","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33529856"
"71","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.34"
"72","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"72","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.36"
"73","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"73","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.20"
"74","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","33530112"
"74","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.71"
"75","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"75","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.74"
"76","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"76","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.22"
"77","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"77","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.04"
"78","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"78","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","82.98"
"79","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"79","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.26"
"80","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"80","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.63"
"81","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261376"
"81","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.50"
"82","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"82","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.45"
"83","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"83","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.48"
"84","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"84","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.05"
"85","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"85","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.11"
"86","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"86","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.53"
"87","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"87","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.78"
"88","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"88","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.94"
"89","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"89","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","84.03"
"90","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261376"
"90","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","82.89"
"91","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"91","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.97"
"92","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"92","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.84"
"93","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"93","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.94"
"94","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"94","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","82.26"
"95","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16260864"
"95","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.36"
"96","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"96","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.94"
"97","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16265216"
"97","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.73"
"98","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261120"
"98","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.75"
"99","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","16261632"
"99","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","83.87"
"100","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"100","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","78.03"
"101","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"101","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","76.97"
"102","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"102","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.93"
"103","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"103","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.66"
"104","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
